,aboard,aboardpass,aboardcrew,fpass,fcrew,gnd,ftot
1472,0.8695652173913043,0.7491856677524431,1.6393442622950818,0.44642857142857145,0.6521739130434783,0.0,0.48027444253859347
1473,0.40372670807453415,0.3583061889250815,0.6557377049180328,0.10714285714285715,0.0,0.0,0.10291595197255575
1474,0.06211180124223602,0.0,0.6557377049180328,0.0,0.6521739130434783,0.0,0.051457975986277875
1475,0.4503105590062112,0.3908794788273615,0.8196721311475409,0.4285714285714286,1.0869565217391304,0.0,0.4974271012006861
1476,0.32608695652173914,0.2931596091205212,0.4918032786885246,0.3214285714285714,0.6521739130434783,0.0,0.3602058319039452
1477,0.24844720496894407,0.21172638436482083,0.4918032786885246,0.23214285714285715,0.6521739130434783,0.0,0.274442538593482
1478,0.6521739130434783,0.3420195439739414,3.442622950819672,0.375,4.565217391304348,0.0,0.7204116638078903
1479,0.12422360248447203,0.0,1.3114754098360657,0.0,0.6521739130434783,0.0,0.051457975986277875
1480,0.3726708074534162,0.3420195439739414,0.4918032786885246,0.375,0.6521739130434783,0.0,0.411663807890223
1481,0.10869565217391304,0.04885993485342019,0.6557377049180328,0.0,0.43478260869565216,0.0,0.03430531732418525
1482,0.4503105590062112,0.4071661237785016,0.6557377049180328,0.44642857142857145,0.8695652173913043,0.0,0.4974271012006861
1483,0.06211180124223602,0.0,0.6557377049180328,0.0,0.8695652173913043,0.0,0.0686106346483705
1484,0.49689440993788814,0.3583061889250815,1.6393442622950818,0.2857142857142857,2.1739130434782608,0.0,0.44596912521440824
1485,0.03105590062111801,0.0,0.3278688524590164,0.0,0.43478260869565216,0.0,0.03430531732418525
1486,0.43478260869565216,0.37459283387622155,0.8196721311475409,0.1607142857142857,0.21739130434782608,0.0,0.17152658662092624
1487,0.5590062111801243,0.4071661237785016,1.8032786885245902,0.4285714285714286,0.8695652173913043,0.0,0.48027444253859347
1488,0.2639751552795031,0.2280130293159609,0.4918032786885246,0.25,0.6521739130434783,0.0,0.29159519725557465
1489,0.1863354037267081,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.2058319039451115
1490,0.27950310559006214,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.30874785591766724
1491,0.2329192546583851,0.16286644951140067,0.8196721311475409,0.17857142857142855,1.0869565217391304,0.0,0.25728987993138935
1492,0.07763975155279502,0.04885993485342019,0.3278688524590164,0.017857142857142856,0.0,0.0,0.017152658662092625
1493,0.6055900621118013,0.5863192182410424,0.4918032786885246,0.0,0.0,0.0,0.0
1494,0.07763975155279502,0.06514657980456026,0.1639344262295082,0.07142857142857142,0.21739130434782608,0.0,0.08576329331046312
1495,0.15527950310559005,0.09771986970684038,0.6557377049180328,0.10714285714285715,0.8695652173913043,0.0,0.17152658662092624
1496,0.20186335403726707,0.1465798045602606,0.6557377049180328,0.1607142857142857,0.8695652173913043,0.0,0.22298456260720412
1497,0.4503105590062112,0.3420195439739414,1.3114754098360657,0.375,1.7391304347826086,0.0,0.4974271012006861
1498,0.24844720496894407,0.21172638436482083,0.4918032786885246,0.23214285714285715,0.6521739130434783,0.0,0.274442538593482
1499,0.40372670807453415,0.3420195439739414,0.8196721311475409,0.0,0.21739130434782608,0.0,0.017152658662092625
1500,0.10869565217391304,0.06514657980456026,0.4918032786885246,0.07142857142857142,0.43478260869565216,0.0,0.10291595197255575
1501,0.32608695652173914,0.2931596091205212,0.4918032786885246,0.07142857142857142,0.21739130434782608,0.0,0.08576329331046312
1502,0.09316770186335405,0.06514657980456026,0.3278688524590164,0.07142857142857142,0.43478260869565216,0.0,0.10291595197255575
1503,0.40372670807453415,0.37459283387622155,0.4918032786885246,0.4107142857142857,0.6521739130434783,0.0,0.44596912521440824
1504,0.12422360248447203,0.08143322475570033,0.4918032786885246,0.08928571428571427,0.6521739130434783,0.0,0.137221269296741
1505,0.5434782608695652,0.5211726384364821,0.4918032786885246,0.19642857142857142,0.43478260869565216,0.0,0.22298456260720412
1506,1.0248447204968945,0.9283387622149837,1.4754098360655736,1.0178571428571428,1.9565217391304348,0.0,1.1320754716981132
1507,0.3571428571428571,0.24429967426710097,1.3114754098360657,0.03571428571428571,0.43478260869565216,0.0,0.0686106346483705
1508,0.03105590062111801,0.0,0.3278688524590164,0.0,0.43478260869565216,0.0,0.03430531732418525
1509,0.04658385093167702,0.0,0.4918032786885246,0.0,0.6521739130434783,0.0,0.051457975986277875
1510,0.2950310559006211,0.17915309446254074,1.3114754098360657,0.19642857142857142,1.7391304347826086,0.0,0.3259005145797599
1511,0.21739130434782608,0.16286644951140067,0.6557377049180328,0.1607142857142857,0.6521739130434783,0.0,0.2058319039451115
1512,0.3105590062111801,0.26058631921824105,0.6557377049180328,0.2857142857142857,0.8695652173913043,0.0,0.34305317324185247
1513,0.24844720496894407,0.21172638436482083,0.4918032786885246,0.07142857142857142,0.0,0.0,0.0686106346483705
1514,0.03105590062111801,0.0,0.3278688524590164,0.0,0.43478260869565216,0.0,0.03430531732418525
